review_id,order_id,customer_id,product_id,rating
REV013325,ORD048853,CUST07143,PROD0274,5
REV013326,ORD028137,CUST02312,PROD0163,5
REV013327,ORD016230,CUST04225,PROD0118,5
REV013328,ORD027412,CUST00882,PROD0234,5
REV013329,ORD006202,CUST09548,PROD0287,3
REV013330,ORD049883,CUST01522,PROD0225,4
REV013331,ORD003486,CUST09692,PROD0418,5
REV013332,ORD030430,CUST04196,PROD0261,4
REV013333,ORD021711,CUST00558,PROD0124,4
REV013334,ORD023442,CUST08834,PROD0468,5
REV013335,ORD049387,CUST08228,PROD0330,4
REV013336,ORD019771,CUST04950,PROD0372,5
REV013337,ORD028707,CUST08092,PROD0207,5
REV013338,ORD004647,CUST01533,PROD0444,5
REV013339,ORD040134,CUST01762,PROD0280,4
REV013340,ORD013128,CUST05426,PROD0389,5
REV013341,ORD005546,CUST09218,PROD0172,4
REV013342,ORD031670,CUST07614,PROD0340,5
REV013343,ORD020973,CUST01223,PROD0301,3
REV013344,ORD024887,CUST07945,PROD0491,5
REV013345,ORD008300,CUST07491,PROD0472,5
REV013346,ORD044028,CUST05500,PROD0330,2
REV013347,ORD024670,CUST04491,PROD0198,5
REV013348,ORD004464,CUST03110,PROD0396,5
REV013349,ORD045703,CUST05921,PROD0368,4
REV013350,ORD014983,CUST07842,PROD0309,4
REV013351,ORD002499,CUST04614,PROD0012,5
REV013352,ORD000524,CUST03122,PROD0247,4
REV013353,ORD041487,CUST08551,PROD0156,4
REV013354,ORD008724,CUST06856,PROD0295,5
REV013355,ORD046832,CUST07955,PROD0278,5
REV013356,ORD047204,CUST04773,PROD0028,4
REV013357,ORD039086,CUST07821,PROD0254,5
REV013358,ORD040959,CUST02987,PROD0449,5
REV013359,ORD047295,CUST08982,PROD0236,4
REV013360,ORD033438,CUST07250,PROD0279,5
REV013361,ORD030961,CUST09595,PROD0003,3
REV013362,ORD025248,CUST08183,PROD0215,3
REV013363,ORD033617,CUST06030,PROD0109,5
REV013364,ORD049792,CUST05354,PROD0194,3
REV013365,ORD032651,CUST01178,PROD0072,3
REV013366,ORD049475,CUST02563,PROD0153,5
REV013367,ORD011877,CUST08077,PROD0329,4
REV013368,ORD039542,CUST03150,PROD0318,4
REV013369,ORD002562,CUST04381,PROD0083,5
REV013370,ORD014726,CUST00609,PROD0031,4
REV013371,ORD007711,CUST01301,PROD0034,4
REV013372,ORD009376,CUST06533,PROD0201,5
REV013373,ORD010840,CUST00882,PROD0143,5
REV013374,ORD018899,CUST03210,PROD0370,5
REV013375,ORD041330,CUST09038,PROD0212,3
REV013376,ORD000851,CUST09975,PROD0247,3
REV013377,ORD026924,CUST08699,PROD0400,4
REV013378,ORD025504,CUST02067,PROD0054,5
REV013379,ORD014268,CUST05406,PROD0287,2
REV013380,ORD039109,CUST06194,PROD0136,5
REV013381,ORD020566,CUST05256,PROD0014,4
REV013382,ORD000309,CUST07404,PROD0263,4
REV013383,ORD047587,CUST00371,PROD0341,5
REV013384,ORD023970,CUST01987,PROD0140,4
REV013385,ORD011745,CUST03671,PROD0169,4
REV013386,ORD017738,CUST04878,PROD0078,5
REV013387,ORD009067,CUST04886,PROD0110,5
REV013388,ORD006740,CUST08375,PROD0064,5
REV013389,ORD004645,CUST06680,PROD0282,5
REV013390,ORD030989,CUST05493,PROD0119,5
REV013391,ORD006216,CUST05539,PROD0225,3
REV013392,ORD032672,CUST00375,PROD0448,2
REV013393,ORD042853,CUST02560,PROD0233,5
REV013394,ORD005888,CUST06429,PROD0366,5
REV013395,ORD026432,CUST07210,PROD0198,1
REV013396,ORD022185,CUST00972,PROD0026,4
REV013397,ORD008990,CUST04779,PROD0120,5
REV013398,ORD014106,CUST09157,PROD0270,5
REV013399,ORD003208,CUST06532,PROD0481,3
REV013400,ORD011543,CUST01868,PROD0220,4
REV013401,ORD049618,CUST03397,PROD0170,3
REV013402,ORD027561,CUST08949,PROD0319,5
REV013403,ORD015529,CUST08232,PROD0089,2
REV013404,ORD005013,CUST09853,PROD0444,5
REV013405,ORD018321,CUST01104,PROD0012,4
REV013406,ORD040865,CUST02374,PROD0289,3
REV013407,ORD007062,CUST01766,PROD0180,5
REV013408,ORD047103,CUST05020,PROD0119,4
REV013409,ORD038842,CUST06522,PROD0161,3
REV013410,ORD022008,CUST09532,PROD0481,4
REV013411,ORD014446,CUST04351,PROD0369,5
REV013412,ORD018944,CUST05246,PROD0330,5
REV013413,ORD045546,CUST06196,PROD0357,4
REV013414,ORD009456,CUST07572,PROD0172,3
REV013415,ORD042411,CUST06612,PROD0004,5
REV013416,ORD019432,CUST06213,PROD0374,5
REV013417,ORD006201,CUST05581,PROD0478,3
REV013418,ORD048874,CUST05590,PROD0141,3
REV013419,ORD012047,CUST00024,PROD0324,5
REV013420,ORD002467,CUST02547,PROD0431,4
REV013421,ORD048385,CUST06146,PROD0158,5
REV013422,ORD037456,CUST01271,PROD0361,2
REV013423,ORD046172,CUST07599,PROD0282,5
REV013424,ORD011103,CUST09601,PROD0473,3
REV013425,ORD036796,CUST06352,PROD0092,5
REV013426,ORD040560,CUST09904,PROD0130,5
REV013427,ORD032962,CUST02465,PROD0062,5
REV013428,ORD024229,CUST03933,PROD0292,3
REV013429,ORD036937,CUST06769,PROD0148,5
REV013430,ORD035873,CUST00250,PROD0431,5
REV013431,ORD028680,CUST02907,PROD0270,4
REV013432,ORD038453,CUST03841,PROD0067,1
REV013433,ORD009837,CUST02228,PROD0025,5
REV013434,ORD024066,CUST05348,PROD0087,5
REV013435,ORD037613,CUST09865,PROD0039,5
REV013436,ORD000995,CUST08052,PROD0243,2
REV013437,ORD007984,CUST04607,PROD0081,2
REV013438,ORD002146,CUST09350,PROD0243,3
REV013439,ORD006113,CUST06394,PROD0363,4
REV013440,ORD015189,CUST09603,PROD0413,3
REV013441,ORD008686,CUST07610,PROD0485,2
REV013442,ORD027009,CUST07193,PROD0412,5
REV013443,ORD045192,CUST01518,PROD0177,4
REV013444,ORD030454,CUST04647,PROD0288,4
REV013445,ORD011968,CUST02413,PROD0147,5
REV013446,ORD023599,CUST04930,PROD0478,1
REV013447,ORD026428,CUST09301,PROD0031,5
REV013448,ORD017644,CUST00899,PROD0358,5
REV013449,ORD030631,CUST00584,PROD0147,5
REV013450,ORD022241,CUST02644,PROD0382,4
REV013451,ORD024241,CUST06748,PROD0185,2
REV013452,ORD008926,CUST04447,PROD0455,5
REV013453,ORD031443,CUST05091,PROD0300,5
REV013454,ORD021934,CUST02290,PROD0110,4
REV013455,ORD031387,CUST07580,PROD0291,4
REV013456,ORD005905,CUST00229,PROD0026,3
REV013457,ORD049618,CUST03397,PROD0425,5
REV013458,ORD028740,CUST04242,PROD0478,4
REV013459,ORD022352,CUST01480,PROD0290,5
REV013460,ORD011725,CUST09606,PROD0481,5
REV013461,ORD039956,CUST01565,PROD0140,4
REV013462,ORD010080,CUST02910,PROD0167,4
REV013463,ORD019226,CUST07704,PROD0089,5
REV013464,ORD021145,CUST02275,PROD0208,3
REV013465,ORD034500,CUST08501,PROD0161,4
REV013466,ORD039332,CUST00498,PROD0102,4
REV013467,ORD006466,CUST08441,PROD0454,5
REV013468,ORD043133,CUST00750,PROD0062,4
REV013469,ORD001077,CUST09162,PROD0310,5
REV013470,ORD008335,CUST08150,PROD0467,4
REV013471,ORD041488,CUST02836,PROD0471,5
REV013472,ORD024491,CUST04939,PROD0353,3
REV013473,ORD007611,CUST07513,PROD0355,5
REV013474,ORD000958,CUST01676,PROD0247,3
REV013475,ORD031215,CUST04278,PROD0436,4
REV013476,ORD020937,CUST08966,PROD0207,4
REV013477,ORD043409,CUST05817,PROD0275,5
REV013478,ORD006030,CUST05821,PROD0418,5
REV013479,ORD007738,CUST09031,PROD0111,5
REV013480,ORD039730,CUST03610,PROD0084,5
REV013481,ORD021611,CUST00357,PROD0269,4
REV013482,ORD029381,CUST07920,PROD0462,2
REV013483,ORD034968,CUST02552,PROD0335,5
REV013484,ORD014495,CUST05806,PROD0265,5
REV013485,ORD041818,CUST03524,PROD0211,5
REV013486,ORD044021,CUST07851,PROD0132,4
REV013487,ORD042647,CUST05350,PROD0347,4
REV013488,ORD014417,CUST04263,PROD0304,5
REV013489,ORD049409,CUST03726,PROD0391,3
REV013490,ORD019329,CUST09243,PROD0167,3
REV013491,ORD024493,CUST00327,PROD0320,2
REV013492,ORD027785,CUST04499,PROD0300,1
REV013493,ORD010056,CUST05031,PROD0084,5
REV013494,ORD008941,CUST08229,PROD0021,5
REV013495,ORD004542,CUST04098,PROD0453,1
REV013496,ORD015505,CUST09982,PROD0343,1
REV013497,ORD049944,CUST01221,PROD0002,4
REV013498,ORD042115,CUST07044,PROD0226,5
REV013499,ORD002933,CUST09249,PROD0071,5
REV013500,ORD038053,CUST05979,PROD0366,4
REV013501,ORD045914,CUST00079,PROD0416,3
REV013502,ORD000537,CUST07519,PROD0091,4
REV013503,ORD013306,CUST01780,PROD0169,1
REV013504,ORD042365,CUST07085,PROD0254,4
REV013505,ORD029986,CUST00819,PROD0376,4
REV013506,ORD045285,CUST01552,PROD0476,3
REV013507,ORD047684,CUST09933,PROD0348,5
REV013508,ORD045492,CUST00322,PROD0314,5
REV013509,ORD034086,CUST05201,PROD0297,4
REV013510,ORD010454,CUST07748,PROD0479,3
REV013511,ORD003519,CUST03362,PROD0144,4
REV013512,ORD047879,CUST03478,PROD0216,4
REV013513,ORD010964,CUST05120,PROD0389,4
REV013514,ORD004728,CUST06517,PROD0363,5
REV013515,ORD017989,CUST02314,PROD0415,1
REV013516,ORD029318,CUST00418,PROD0288,4
REV013517,ORD046664,CUST05643,PROD0330,3
REV013518,ORD003667,CUST03323,PROD0010,5
REV013519,ORD008042,CUST05675,PROD0237,5
REV013520,ORD034239,CUST07084,PROD0451,5
REV013521,ORD004528,CUST03161,PROD0344,4
REV013522,ORD016482,CUST08268,PROD0010,2
REV013523,ORD001993,CUST08422,PROD0381,4
REV013524,ORD010795,CUST09017,PROD0284,5
REV013525,ORD003143,CUST01790,PROD0405,3
REV013526,ORD022108,CUST02898,PROD0361,4
REV013527,ORD005556,CUST03571,PROD0373,4
REV013528,ORD023761,CUST07566,PROD0246,5
REV013529,ORD030295,CUST07417,PROD0045,5
REV013530,ORD009377,CUST07758,PROD0109,4
REV013531,ORD012828,CUST00817,PROD0380,3
REV013532,ORD030148,CUST09297,PROD0301,4
REV013533,ORD012772,CUST01873,PROD0190,4
REV013534,ORD038111,CUST09611,PROD0035,1
REV013535,ORD033047,CUST07981,PROD0273,4
REV013536,ORD033798,CUST07398,PROD0292,3
REV013537,ORD024319,CUST02861,PROD0392,3
REV013538,ORD008771,CUST06750,PROD0290,3
REV013539,ORD019253,CUST04326,PROD0442,5
REV013540,ORD026259,CUST04463,PROD0348,4
REV013541,ORD034272,CUST09815,PROD0206,4
REV013542,ORD000672,CUST06338,PROD0405,5
REV013543,ORD032515,CUST01032,PROD0007,3
REV013544,ORD040825,CUST06386,PROD0238,5
REV013545,ORD031659,CUST07101,PROD0275,4
REV013546,ORD049309,CUST03380,PROD0147,4
REV013547,ORD036262,CUST05879,PROD0131,4
REV013548,ORD037498,CUST02985,PROD0026,5
REV013549,ORD015637,CUST08761,PROD0423,5
REV013550,ORD020113,CUST04338,PROD0205,5
REV013551,ORD028587,CUST08023,PROD0350,4
REV013552,ORD017662,CUST09137,PROD0256,5
REV013553,ORD008063,CUST01576,PROD0048,4
REV013554,ORD038333,CUST08112,PROD0116,4
REV013555,ORD016051,CUST07648,PROD0374,5
REV013556,ORD033096,CUST03133,PROD0497,3
REV013557,ORD041594,CUST09844,PROD0316,1
REV013558,ORD025856,CUST05851,PROD0152,5
REV013559,ORD001066,CUST06436,PROD0306,4
REV013560,ORD042042,CUST09735,PROD0247,4
REV013561,ORD009819,CUST08480,PROD0268,5
REV013562,ORD001787,CUST01701,PROD0306,4
REV013563,ORD007991,CUST06863,PROD0070,4
REV013564,ORD005570,CUST01069,PROD0292,5
REV013565,ORD031709,CUST00401,PROD0458,5
REV013566,ORD029796,CUST02021,PROD0343,5
REV013567,ORD012038,CUST00068,PROD0398,5
REV013568,ORD016643,CUST05238,PROD0041,3
REV013569,ORD015320,CUST04774,PROD0042,5
REV013570,ORD045939,CUST01109,PROD0293,4
REV013571,ORD042290,CUST08657,PROD0385,4
REV013572,ORD033400,CUST08517,PROD0292,4
REV013573,ORD032978,CUST02106,PROD0167,3
REV013574,ORD015556,CUST01795,PROD0319,5
REV013575,ORD008587,CUST03451,PROD0393,5
REV013576,ORD016478,CUST02210,PROD0047,2
REV013577,ORD049511,CUST03520,PROD0236,5
REV013578,ORD008100,CUST02293,PROD0004,5
REV013579,ORD009716,CUST07776,PROD0351,4
REV013580,ORD038041,CUST01080,PROD0271,4
REV013581,ORD041959,CUST00218,PROD0060,4
REV013582,ORD010024,CUST02598,PROD0010,2
REV013583,ORD011066,CUST08909,PROD0289,2
REV013584,ORD049896,CUST07541,PROD0352,3
REV013585,ORD048876,CUST08728,PROD0476,4
REV013586,ORD012200,CUST01317,PROD0477,3
REV013587,ORD005665,CUST07997,PROD0243,3
REV013588,ORD044498,CUST06958,PROD0477,5
REV013589,ORD035092,CUST00071,PROD0423,5
REV013590,ORD039284,CUST05416,PROD0492,5
REV013591,ORD002554,CUST06031,PROD0201,3
REV013592,ORD041100,CUST07396,PROD0010,3
REV013593,ORD019403,CUST06249,PROD0396,5
REV013594,ORD003649,CUST07776,PROD0051,5
REV013595,ORD016705,CUST02222,PROD0206,5
REV013596,ORD004314,CUST09400,PROD0304,4
REV013597,ORD040154,CUST04015,PROD0207,4
REV013598,ORD041041,CUST07082,PROD0138,4
REV013599,ORD006672,CUST09622,PROD0192,3
REV013600,ORD030550,CUST04601,PROD0322,4
REV013601,ORD032876,CUST08734,PROD0076,4
REV013602,ORD006269,CUST09357,PROD0475,2
REV013603,ORD038810,CUST03970,PROD0097,4
REV013604,ORD009169,CUST06784,PROD0148,5
REV013605,ORD039285,CUST03503,PROD0427,5
REV013606,ORD042352,CUST06799,PROD0002,5
REV013607,ORD003458,CUST07290,PROD0176,4
REV013608,ORD025696,CUST04390,PROD0091,3
REV013609,ORD003774,CUST04430,PROD0485,4
REV013610,ORD040224,CUST05893,PROD0468,3
REV013611,ORD007127,CUST08367,PROD0068,3
REV013612,ORD034026,CUST08959,PROD0283,3
REV013613,ORD046084,CUST04129,PROD0120,4
REV013614,ORD028960,CUST09483,PROD0372,2
REV013615,ORD031663,CUST00557,PROD0312,4
REV013616,ORD047716,CUST06948,PROD0240,5
REV013617,ORD009226,CUST00858,PROD0369,3
REV013618,ORD043241,CUST00286,PROD0291,5
REV013619,ORD001083,CUST09187,PROD0497,4
REV013620,ORD011655,CUST05405,PROD0446,5
REV013621,ORD033704,CUST06334,PROD0358,5
REV013622,ORD032216,CUST06166,PROD0234,5
REV013623,ORD043996,CUST07101,PROD0273,5
REV013624,ORD043576,CUST09093,PROD0194,5
REV013625,ORD031053,CUST04394,PROD0252,4
REV013626,ORD000474,CUST07390,PROD0370,3
REV013627,ORD003303,CUST06922,PROD0027,4
REV013628,ORD033999,CUST06717,PROD0287,5
REV013629,ORD014790,CUST09777,PROD0135,5
REV013630,ORD029232,CUST05219,PROD0065,4
REV013631,ORD049276,CUST09022,PROD0146,4
REV013632,ORD000221,CUST05330,PROD0110,2
REV013633,ORD037720,CUST04943,PROD0064,1
REV013634,ORD009540,CUST04910,PROD0135,4
REV013635,ORD007848,CUST06689,PROD0418,3
REV013636,ORD006490,CUST07509,PROD0354,4
REV013637,ORD015851,CUST02057,PROD0473,5
REV013638,ORD009985,CUST09407,PROD0444,5
REV013639,ORD014519,CUST06957,PROD0194,5
REV013640,ORD033065,CUST03253,PROD0351,5
REV013641,ORD013959,CUST04862,PROD0068,5
REV013642,ORD011968,CUST02413,PROD0066,5
REV013643,ORD008890,CUST03899,PROD0040,4
REV013644,ORD014341,CUST07987,PROD0248,5
REV013645,ORD034684,CUST08225,PROD0498,2
REV013646,ORD014927,CUST03306,PROD0330,4
REV013647,ORD021479,CUST07881,PROD0138,3
REV013648,ORD000484,CUST02617,PROD0460,5
REV013649,ORD016381,CUST07229,PROD0197,4
REV013650,ORD044075,CUST05714,PROD0053,4
REV013651,ORD028118,CUST02799,PROD0235,5
REV013652,ORD034384,CUST00503,PROD0473,5
REV013653,ORD016638,CUST02431,PROD0046,1
REV013654,ORD005051,CUST00374,PROD0194,4
REV013655,ORD024965,CUST05747,PROD0314,3
REV013656,ORD027580,CUST05799,PROD0336,3
REV013657,ORD003019,CUST09457,PROD0210,4
REV013658,ORD047653,CUST06496,PROD0331,5
REV013659,ORD013339,CUST08553,PROD0446,3
REV013660,ORD009901,CUST07291,PROD0118,5
REV013661,ORD031116,CUST01555,PROD0431,4
REV013662,ORD002248,CUST03539,PROD0447,2
REV013663,ORD021521,CUST02574,PROD0439,4
REV013664,ORD035165,CUST07568,PROD0394,4
REV013665,ORD047861,CUST07335,PROD0012,3
REV013666,ORD043785,CUST05023,PROD0289,5
REV013667,ORD012185,CUST02055,PROD0043,5
REV013668,ORD003831,CUST02084,PROD0429,4
REV013669,ORD015012,CUST02202,PROD0028,5
REV013670,ORD031485,CUST06764,PROD0380,5
REV013671,ORD037412,CUST07869,PROD0205,1
REV013672,ORD049206,CUST08481,PROD0329,5
REV013673,ORD010171,CUST08487,PROD0343,5
REV013674,ORD021111,CUST06322,PROD0019,4
REV013675,ORD046096,CUST07986,PROD0024,5
REV013676,ORD017530,CUST08488,PROD0389,5
REV013677,ORD045510,CUST01823,PROD0260,4
REV013678,ORD002114,CUST00823,PROD0462,5
REV013679,ORD014770,CUST04860,PROD0270,5
REV013680,ORD003481,CUST06542,PROD0462,1
REV013681,ORD020840,CUST04095,PROD0098,3
REV013682,ORD029451,CUST08929,PROD0434,1
REV013683,ORD000439,CUST03709,PROD0380,5
REV013684,ORD029078,CUST04587,PROD0315,3
REV013685,ORD022487,CUST03626,PROD0427,1
REV013686,ORD003066,CUST03710,PROD0322,3
REV013687,ORD039955,CUST07191,PROD0068,5
REV013688,ORD035221,CUST00388,PROD0445,3
REV013689,ORD018035,CUST00118,PROD0478,2
REV013690,ORD020189,CUST05866,PROD0226,4
REV013691,ORD005772,CUST05939,PROD0422,5
REV013692,ORD042131,CUST04496,PROD0440,5
REV013693,ORD041458,CUST04240,PROD0429,5
REV013694,ORD013484,CUST02636,PROD0428,5
REV013695,ORD040287,CUST07406,PROD0498,5
REV013696,ORD040612,CUST05437,PROD0107,4
REV013697,ORD012794,CUST06430,PROD0270,4
REV013698,ORD036245,CUST00662,PROD0028,4
REV013699,ORD037274,CUST08257,PROD0082,5
REV013700,ORD044453,CUST00920,PROD0189,5
REV013701,ORD006622,CUST07134,PROD0294,5
REV013702,ORD011221,CUST09182,PROD0446,5
REV013703,ORD036052,CUST01770,PROD0310,5
REV013704,ORD030348,CUST07774,PROD0053,4
REV013705,ORD032061,CUST05068,PROD0267,5
REV013706,ORD042240,CUST05369,PROD0495,4
REV013707,ORD002055,CUST06438,PROD0240,5
REV013708,ORD038436,CUST04751,PROD0295,3
REV013709,ORD019641,CUST00372,PROD0192,5
REV013710,ORD037067,CUST03335,PROD0412,3
REV013711,ORD032486,CUST07789,PROD0285,4
REV013712,ORD049172,CUST01276,PROD0356,5
REV013713,ORD015870,CUST00031,PROD0085,5
REV013714,ORD041432,CUST00561,PROD0131,4
REV013715,ORD028704,CUST08538,PROD0432,5
REV013716,ORD020758,CUST02374,PROD0148,1
REV013717,ORD044851,CUST01345,PROD0294,5
REV013718,ORD037847,CUST03507,PROD0267,5
REV013719,ORD035144,CUST00161,PROD0053,4
REV013720,ORD036010,CUST01809,PROD0418,4
REV013721,ORD045393,CUST04813,PROD0285,5
REV013722,ORD010520,CUST00739,PROD0277,3
REV013723,ORD003742,CUST04874,PROD0474,5
REV013724,ORD009823,CUST00291,PROD0312,3
REV013725,ORD048691,CUST06014,PROD0276,4
REV013726,ORD042306,CUST01833,PROD0160,2
REV013727,ORD036809,CUST00590,PROD0215,4
REV013728,ORD019171,CUST03423,PROD0133,5
REV013729,ORD023488,CUST00605,PROD0142,5
REV013730,ORD033278,CUST08578,PROD0222,5
REV013731,ORD017219,CUST00660,PROD0115,4
REV013732,ORD035013,CUST03337,PROD0223,5
REV013733,ORD000685,CUST02868,PROD0195,5
REV013734,ORD030819,CUST08558,PROD0045,4
REV013735,ORD031981,CUST00887,PROD0232,3
REV013736,ORD037081,CUST00153,PROD0261,5
REV013737,ORD033017,CUST05430,PROD0433,5
REV013738,ORD034802,CUST08954,PROD0244,1
REV013739,ORD029990,CUST07843,PROD0037,4
REV013740,ORD018438,CUST09401,PROD0201,5
REV013741,ORD039526,CUST02908,PROD0410,4
REV013742,ORD007223,CUST09966,PROD0243,5
REV013743,ORD017509,CUST08661,PROD0468,1
REV013744,ORD011268,CUST07743,PROD0056,3
REV013745,ORD034262,CUST01802,PROD0408,4
REV013746,ORD021988,CUST04232,PROD0395,1
REV013747,ORD020834,CUST04155,PROD0256,5
REV013748,ORD034502,CUST01071,PROD0489,5
REV013749,ORD017610,CUST03708,PROD0094,5
REV013750,ORD018533,CUST07857,PROD0048,5
REV013751,ORD041467,CUST07361,PROD0010,4
REV013752,ORD000480,CUST01417,PROD0369,4
REV013753,ORD000453,CUST03158,PROD0058,2
REV013754,ORD020895,CUST06945,PROD0286,4
REV013755,ORD006696,CUST01981,PROD0461,4
REV013756,ORD003608,CUST06039,PROD0141,3
REV013757,ORD003411,CUST00715,PROD0188,5
REV013758,ORD047554,CUST06599,PROD0303,3
REV013759,ORD002476,CUST08276,PROD0354,3
REV013760,ORD009455,CUST09946,PROD0474,4
REV013761,ORD035699,CUST06293,PROD0073,5
REV013762,ORD018947,CUST02887,PROD0279,5
REV013763,ORD026718,CUST06996,PROD0160,5
REV013764,ORD034896,CUST07426,PROD0301,5
REV013765,ORD006077,CUST01895,PROD0415,5
REV013766,ORD040410,CUST05825,PROD0261,4
REV013767,ORD012042,CUST06089,PROD0035,5
REV013768,ORD018175,CUST04068,PROD0457,4
REV013769,ORD037706,CUST02094,PROD0324,5
REV013770,ORD006866,CUST08356,PROD0141,2
REV013771,ORD032629,CUST07372,PROD0180,2
REV013772,ORD044792,CUST04465,PROD0337,5
REV013773,ORD024741,CUST03657,PROD0332,3
REV013774,ORD026989,CUST00579,PROD0441,5
REV013775,ORD003591,CUST06041,PROD0122,5
REV013776,ORD046936,CUST04996,PROD0286,5
REV013777,ORD040933,CUST09018,PROD0194,4
REV013778,ORD022341,CUST07898,PROD0422,5
REV013779,ORD043518,CUST05649,PROD0139,4
REV013780,ORD044705,CUST01528,PROD0321,5
REV013781,ORD042522,CUST06550,PROD0426,3
REV013782,ORD039389,CUST04950,PROD0433,3
REV013783,ORD021623,CUST06080,PROD0395,4
REV013784,ORD023464,CUST01561,PROD0459,2
REV013785,ORD016860,CUST07245,PROD0015,5
REV013786,ORD019031,CUST07484,PROD0082,5
REV013787,ORD036835,CUST05682,PROD0351,2
REV013788,ORD025906,CUST02008,PROD0454,3
REV013789,ORD006454,CUST08159,PROD0472,2
REV013790,ORD017481,CUST08305,PROD0352,5
REV013791,ORD010205,CUST04676,PROD0088,5
REV013792,ORD015920,CUST04191,PROD0441,2
REV013793,ORD046616,CUST09484,PROD0243,5
REV013794,ORD041022,CUST03101,PROD0036,4
REV013795,ORD023424,CUST04510,PROD0240,4
REV013796,ORD003064,CUST02653,PROD0376,3
REV013797,ORD033414,CUST00851,PROD0098,5
REV013798,ORD033399,CUST05194,PROD0499,5
REV013799,ORD032480,CUST03937,PROD0277,4
REV013800,ORD003810,CUST06604,PROD0206,4
REV013801,ORD041337,CUST03791,PROD0485,4
REV013802,ORD031306,CUST07825,PROD0321,3
REV013803,ORD011374,CUST09159,PROD0321,5
REV013804,ORD037445,CUST06481,PROD0341,4
REV013805,ORD025624,CUST02248,PROD0051,5
REV013806,ORD024115,CUST03652,PROD0027,5
REV013807,ORD016693,CUST02338,PROD0104,5
REV013808,ORD042548,CUST04456,PROD0277,5
REV013809,ORD009141,CUST03074,PROD0298,1
REV013810,ORD028905,CUST07219,PROD0331,5
REV013811,ORD021874,CUST04309,PROD0158,3
REV013812,ORD031391,CUST03477,PROD0029,4
REV013813,ORD021548,CUST04690,PROD0247,5
REV013814,ORD030582,CUST05984,PROD0342,2
REV013815,ORD036334,CUST04919,PROD0164,5
REV013816,ORD013666,CUST09175,PROD0134,5
REV013817,ORD037496,CUST06264,PROD0448,3
REV013818,ORD043921,CUST09249,PROD0035,4
REV013819,ORD028119,CUST00834,PROD0056,5
REV013820,ORD031058,CUST07428,PROD0271,4
REV013821,ORD020764,CUST08736,PROD0483,5
REV013822,ORD009042,CUST04831,PROD0037,4
REV013823,ORD040473,CUST00422,PROD0193,4
REV013824,ORD011119,CUST00316,PROD0424,5
REV013825,ORD043811,CUST08379,PROD0193,4
REV013826,ORD013201,CUST01612,PROD0300,3
REV013827,ORD025664,CUST06738,PROD0089,5
REV013828,ORD016871,CUST09144,PROD0291,5
REV013829,ORD013623,CUST07300,PROD0059,3
REV013830,ORD036274,CUST06913,PROD0129,4
REV013831,ORD018810,CUST06747,PROD0370,5
REV013832,ORD002347,CUST00121,PROD0237,2
REV013833,ORD004621,CUST08551,PROD0433,4
REV013834,ORD012360,CUST07476,PROD0112,4
REV013835,ORD045242,CUST00592,PROD0113,5
REV013836,ORD029976,CUST01476,PROD0083,5
REV013837,ORD008763,CUST00244,PROD0042,3
REV013838,ORD030373,CUST04912,PROD0395,2
REV013839,ORD021099,CUST05049,PROD0489,4
REV013840,ORD008784,CUST07629,PROD0233,3
REV013841,ORD019228,CUST08153,PROD0112,5
REV013842,ORD033576,CUST05812,PROD0195,4
REV013843,ORD034625,CUST09186,PROD0488,4
REV013844,ORD022819,CUST03230,PROD0227,5
REV013845,ORD042065,CUST07843,PROD0449,4
REV013846,ORD047544,CUST00957,PROD0315,4
REV013847,ORD041194,CUST02725,PROD0359,4
REV013848,ORD034216,CUST05790,PROD0418,5
REV013849,ORD036664,CUST09528,PROD0386,5
REV013850,ORD039497,CUST00884,PROD0489,4
REV013851,ORD037254,CUST09513,PROD0239,3
REV013852,ORD021230,CUST03551,PROD0496,4
REV013853,ORD019489,CUST01445,PROD0134,4
REV013854,ORD020604,CUST01035,PROD0166,4
REV013855,ORD021516,CUST00922,PROD0339,4
REV013856,ORD002658,CUST05380,PROD0145,3
REV013857,ORD039265,CUST04663,PROD0368,5
REV013858,ORD016898,CUST02697,PROD0479,3
REV013859,ORD049143,CUST01099,PROD0471,5
REV013860,ORD040915,CUST04256,PROD0323,2
REV013861,ORD015766,CUST09379,PROD0448,5
REV013862,ORD020774,CUST07807,PROD0437,5
REV013863,ORD010804,CUST03978,PROD0213,5
REV013864,ORD037746,CUST00408,PROD0439,5
REV013865,ORD009055,CUST07059,PROD0468,3
REV013866,ORD021367,CUST07599,PROD0304,5
REV013867,ORD039816,CUST01612,PROD0077,4
REV013868,ORD017083,CUST04299,PROD0286,4
REV013869,ORD031194,CUST00255,PROD0403,4
REV013870,ORD035489,CUST00397,PROD0478,5
REV013871,ORD013053,CUST02447,PROD0280,2
REV013872,ORD018434,CUST08044,PROD0404,5
REV013873,ORD020224,CUST07975,PROD0452,4
REV013874,ORD001086,CUST04471,PROD0102,4
REV013875,ORD047813,CUST04675,PROD0099,4
REV013876,ORD033019,CUST02818,PROD0296,1
REV013877,ORD005512,CUST09684,PROD0080,4
REV013878,ORD026464,CUST07999,PROD0441,5
REV013879,ORD001766,CUST00375,PROD0074,2
REV013880,ORD046546,CUST08479,PROD0037,3
REV013881,ORD016805,CUST08565,PROD0408,5
REV013882,ORD038511,CUST07425,PROD0244,2
REV013883,ORD035028,CUST07770,PROD0368,5
