order_id,product_id,quantity,discount,revenue,profit
ORD023982,PROD0287,5,0.09,91037.22,21125.17
ORD023982,PROD0036,3,0.09,105597.96,44155.47
ORD023983,PROD0052,2,0.05,30254.63,9444.91
ORD023983,PROD0068,3,0.23,108945.63,26984.4
ORD023984,PROD0205,2,0.23,69758.12,25682.34
ORD023984,PROD0482,2,0.16,20989.67,5854.17
ORD023984,PROD0342,5,0.09,40008.65,8465.25
ORD023985,PROD0137,1,0.02,42525.62,7147.07
ORD023985,PROD0382,1,0.11,11258.42,1801.62
ORD023986,PROD0032,4,0.12,146038.64,47678.08
ORD023987,PROD0089,1,0.02,33946.82,13000.45
ORD023988,PROD0245,4,0.24,144507.77,-8766.59
ORD023988,PROD0072,5,0.12,110058.3,38726.6
ORD023988,PROD0168,5,0.29,9181.47,3151.57
ORD023989,PROD0129,1,0.01,46358.62,12249.36
ORD023989,PROD0357,1,0.12,20888.86,6296.65
ORD023989,PROD0251,2,0.28,50398.04,3889.14
ORD023990,PROD0072,4,0.26,74039.22,16973.86
ORD023991,PROD0356,1,0.15,32370.82,6159.77
ORD023992,PROD0157,1,0.27,1138.75,-163.88
ORD023992,PROD0156,1,0.17,18357.01,7710.33
ORD023993,PROD0014,5,0.13,44473.49,10955.09
ORD023993,PROD0233,1,0.04,46195.18,17325.68
ORD023994,PROD0165,2,0.0,42308.24,19077.1
ORD023994,PROD0168,5,0.04,12414.38,6384.48
ORD023995,PROD0024,4,0.06,59378.07,17811.71
ORD023995,PROD0410,2,0.02,5922.43,2392.67
ORD023995,PROD0139,3,0.19,97139.91,11994.33
ORD023996,PROD0080,1,0.04,11626.17,2648.75
ORD023997,PROD0454,3,0.04,117869.62,45830.8
ORD023998,PROD0236,2,0.01,1790.08,274.92
ORD023999,PROD0212,4,0.27,14112.18,1589.7
ORD023999,PROD0259,1,0.25,14257.67,-460.46
ORD024000,PROD0198,4,0.14,59298.51,2599.27
ORD024000,PROD0166,4,0.02,70528.01,16326.61
ORD024001,PROD0065,5,0.21,2549.8,438.0
ORD024002,PROD0337,1,0.08,3944.61,1115.62
ORD024002,PROD0094,2,0.12,72012.05,17014.45
ORD024002,PROD0097,2,0.21,71180.23,7817.15
ORD024002,PROD0055,2,0.28,16806.63,5583.73
ORD024003,PROD0419,1,0.13,39818.02,12588.1
ORD024003,PROD0210,4,0.05,128151.85,26851.21
ORD024003,PROD0043,5,0.13,68537.82,22840.17
ORD024003,PROD0204,2,0.29,27893.51,10044.21
ORD024004,PROD0450,3,0.16,2384.42,1009.97
ORD024005,PROD0358,4,0.19,57149.55,-833.37
ORD024005,PROD0462,2,0.1,80566.65,11642.59
ORD024005,PROD0065,4,0.2,2065.66,376.22
ORD024005,PROD0286,1,0.02,25328.37,5596.5
ORD024006,PROD0292,2,0.02,48574.92,19752.12
ORD024007,PROD0081,1,0.26,13748.33,688.86
ORD024008,PROD0377,2,0.01,62364.24,25578.02
ORD024008,PROD0008,5,0.06,43882.49,19450.14
ORD024008,PROD0471,1,0.13,12110.87,2760.84
ORD024008,PROD0365,2,0.23,15894.16,5254.1
ORD024009,PROD0299,1,0.13,29125.53,11753.06
ORD024010,PROD0225,1,0.09,17290.09,8105.44
ORD024010,PROD0178,3,0.12,10051.19,1976.33
ORD024010,PROD0043,5,0.28,56720.95,11023.3
ORD024010,PROD0069,1,0.21,20606.27,1533.53
ORD024011,PROD0320,1,0.26,10124.23,1902.9
ORD024011,PROD0362,5,0.07,16762.6,3308.4
ORD024012,PROD0311,3,0.07,26423.23,11258.59
ORD024012,PROD0335,5,0.14,41161.23,14165.28
ORD024012,PROD0093,3,0.26,29125.73,1023.59
ORD024013,PROD0453,1,0.2,16995.84,-150.17
ORD024014,PROD0107,4,0.14,112496.5,41897.38
ORD024014,PROD0296,2,0.04,13823.44,3652.42
ORD024014,PROD0088,2,0.29,45958.43,12315.15
ORD024015,PROD0282,2,0.25,10616.49,4164.25
ORD024015,PROD0037,1,0.09,522.75,76.87
ORD024016,PROD0268,4,0.16,129422.73,1863.33
ORD024016,PROD0263,4,0.16,141002.2,33995.4
ORD024016,PROD0499,1,0.28,33041.15,9878.96
ORD024017,PROD0248,3,0.23,53928.82,12512.83
ORD024017,PROD0114,3,0.21,115320.93,26678.67
ORD024017,PROD0236,2,0.3,1265.71,-249.45
ORD024017,PROD0109,5,0.06,77420.09,15764.34
ORD024018,PROD0047,3,0.11,101756.42,24637.52
ORD024018,PROD0113,2,0.15,22916.95,8153.15
ORD024019,PROD0079,2,0.29,47861.3,-3009.72
ORD024019,PROD0490,1,0.08,22971.85,5774.5
ORD024019,PROD0341,2,0.11,72817.09,27559.13
ORD024020,PROD0427,4,0.04,41212.07,6472.79
ORD024020,PROD0444,3,0.15,83490.77,29931.62
ORD024021,PROD0333,2,0.29,7609.2,2131.18
ORD024021,PROD0050,1,0.2,1250.66,479.69
ORD024022,PROD0019,1,0.07,14358.55,6807.67
ORD024022,PROD0115,1,0.08,41063.93,9710.03
ORD024023,PROD0223,2,0.04,78136.59,10670.57
ORD024023,PROD0319,4,0.03,103871.79,45297.95
ORD024024,PROD0384,2,0.08,70277.33,9112.67
ORD024024,PROD0126,5,0.06,70190.32,25086.37
ORD024024,PROD0423,4,0.15,26141.04,7201.12
ORD024025,PROD0422,3,0.08,25249.56,2348.55
ORD024025,PROD0245,1,0.2,38028.36,-290.23
ORD024026,PROD0041,5,0.23,166305.52,15265.72
ORD024026,PROD0300,3,0.18,24247.63,10457.62
ORD024026,PROD0338,5,0.01,102448.76,15217.11
ORD024027,PROD0406,5,0.25,184674.79,-8755.86
ORD024028,PROD0113,4,0.16,45294.68,15767.08
ORD024028,PROD0217,2,0.25,46538.16,16105.36
ORD024028,PROD0206,3,0.19,39292.83,-971.4
ORD024029,PROD0140,2,0.19,57004.16,2933.46
ORD024030,PROD0036,2,0.29,54926.41,13964.75
ORD024030,PROD0428,4,0.12,36943.95,14849.99
ORD024030,PROD0120,2,0.18,53103.15,19373.31
ORD024031,PROD0116,2,0.03,77216.11,25389.39
ORD024031,PROD0002,2,0.23,56487.35,5908.17
ORD024031,PROD0342,1,0.21,6946.56,637.88
ORD024031,PROD0389,3,0.2,28065.1,2143.45
ORD024032,PROD0485,1,0.04,27312.3,9092.15
ORD024033,PROD0447,3,0.03,120945.22,45027.37
ORD024034,PROD0182,1,0.23,17767.88,2347.97
ORD024034,PROD0425,1,0.13,21975.41,4593.27
ORD024034,PROD0126,4,0.13,51970.7,15887.54
ORD024035,PROD0238,5,0.23,102127.99,-10237.46
ORD024035,PROD0094,4,0.24,124384.46,14389.26
ORD024036,PROD0252,2,0.1,28230.34,3904.64
ORD024036,PROD0339,2,0.15,9976.16,2826.86
ORD024036,PROD0482,4,0.16,41979.34,11708.34
ORD024037,PROD0267,3,0.16,125578.78,25089.94
ORD024037,PROD0032,5,0.04,199143.6,76192.9
ORD024038,PROD0085,3,0.09,6351.4,1560.94
ORD024038,PROD0453,1,0.17,17633.18,487.17
ORD024038,PROD0313,5,0.08,142725.4,50021.3
ORD024039,PROD0208,4,0.14,109055.95,29244.99
ORD024039,PROD0480,4,0.23,26377.98,849.1
ORD024039,PROD0490,1,0.03,24220.32,7022.97
ORD024040,PROD0343,2,0.13,80892.58,18344.46
ORD024040,PROD0244,2,0.23,3940.38,1062.44
ORD024041,PROD0077,3,0.01,22278.8,7746.26
ORD024041,PROD0098,1,0.07,15949.3,5836.35
ORD024041,PROD0269,4,0.1,153098.93,59718.93
ORD024042,PROD0079,3,0.03,98081.96,21775.43
ORD024042,PROD0462,5,0.01,221558.29,49248.14
ORD024042,PROD0008,4,0.12,32865.18,13319.3
ORD024042,PROD0284,3,0.05,56414.41,19300.27
ORD024043,PROD0481,1,0.06,4150.18,1098.2
ORD024043,PROD0009,4,0.12,54281.36,13576.36
ORD024043,PROD0331,1,0.18,14758.37,-442.86
ORD024044,PROD0317,4,0.19,83366.4,15145.36
ORD024045,PROD0369,3,0.07,55254.61,9111.67
ORD024045,PROD0151,3,0.26,6368.25,666.6
ORD024046,PROD0448,2,0.17,55616.36,19968.7
ORD024046,PROD0228,1,0.24,4428.15,658.11
ORD024047,PROD0490,5,0.25,93635.25,7648.5
ORD024047,PROD0331,4,0.27,52554.19,-8250.73
ORD024047,PROD0352,3,0.0,51087.69,25351.47
ORD024047,PROD0169,3,0.19,104043.83,10088.0
ORD024048,PROD0385,2,0.27,25260.13,-1678.35
ORD024048,PROD0373,2,0.08,21787.38,2609.04
ORD024049,PROD0393,5,0.16,39166.72,1241.22
ORD024049,PROD0271,3,0.13,124539.65,25413.26
ORD024050,PROD0421,2,0.24,1445.2,84.78
ORD024051,PROD0274,2,0.19,9628.97,1086.17
ORD024051,PROD0035,2,0.14,6888.89,122.11
ORD024051,PROD0056,1,0.15,12495.55,4932.23
ORD024051,PROD0413,3,0.29,57528.23,-8746.09
ORD024052,PROD0228,2,0.21,9205.89,1665.81
ORD024052,PROD0387,5,0.18,27208.38,7003.98
ORD024053,PROD0460,5,0.29,135791.8,39007.6
ORD024053,PROD0181,1,0.3,13714.43,-143.33
ORD024054,PROD0407,3,0.25,14615.42,-1331.68
ORD024054,PROD0491,1,0.25,12683.94,-141.47
ORD024055,PROD0371,2,0.02,45658.57,19076.37
ORD024056,PROD0095,2,0.26,39402.97,10290.51
ORD024056,PROD0375,1,0.18,37188.36,5456.02
ORD024056,PROD0461,2,0.04,83448.69,27383.99
ORD024056,PROD0414,2,0.06,32925.19,12302.07
ORD024057,PROD0426,2,0.11,6467.99,1017.55
ORD024057,PROD0060,5,0.24,169708.68,21049.03
ORD024057,PROD0230,4,0.27,9046.95,2881.07
ORD024058,PROD0451,1,0.26,7867.64,2970.43
ORD024058,PROD0453,1,0.08,19545.22,2399.21
ORD024059,PROD0019,1,0.15,13123.4,5572.52
ORD024060,PROD0012,2,0.19,24007.74,6326.64
ORD024060,PROD0403,2,0.28,30786.18,-1050.9
ORD024060,PROD0171,2,0.0,49466.62,17838.22
ORD024060,PROD0394,2,0.16,49214.88,13455.56
ORD024061,PROD0040,3,0.14,46738.64,19763.51
ORD024061,PROD0179,1,0.0,1617.61,510.66
ORD024061,PROD0321,3,0.06,3659.06,1405.88
ORD024062,PROD0081,1,0.0,18578.82,5519.35
ORD024063,PROD0271,2,0.09,86843.74,20759.48
ORD024063,PROD0449,4,0.2,47582.21,-507.59
ORD024064,PROD0480,2,0.23,13188.99,424.55
ORD024064,PROD0061,4,0.15,137461.25,6721.61
ORD024064,PROD0131,1,0.28,22223.42,-3889.76
ORD024065,PROD0463,3,0.07,59798.38,30285.79
ORD024065,PROD0365,4,0.21,32613.98,11333.86
ORD024065,PROD0191,4,0.22,19259.1,1266.78
ORD024066,PROD0484,5,0.02,176579.24,74082.44
ORD024066,PROD0146,1,0.12,1597.96,753.7
ORD024066,PROD0237,5,0.0,12225.25,2366.1
ORD024066,PROD0240,2,0.1,87253.81,23341.45
ORD024067,PROD0249,2,0.16,49236.95,21037.43
ORD024067,PROD0260,2,0.09,89849.07,39477.63
ORD024067,PROD0287,4,0.27,58423.89,2494.25
ORD024067,PROD0203,2,0.02,31764.68,5568.24
ORD024068,PROD0480,2,0.08,15758.28,2993.84
ORD024068,PROD0450,2,0.24,1438.22,521.92
ORD024068,PROD0210,1,0.08,31026.24,5701.08
ORD024068,PROD0341,1,0.27,29863.19,7234.21
ORD024069,PROD0168,3,0.03,7526.22,3908.28
ORD024069,PROD0231,4,0.08,22599.06,5166.22
ORD024069,PROD0170,2,0.11,42482.26,19134.5
ORD024070,PROD0383,1,0.03,1907.56,574.32
ORD024071,PROD0300,2,0.03,19122.11,9928.77
ORD024071,PROD0161,1,0.03,26768.67,6462.05
ORD024071,PROD0394,5,0.05,139149.21,49750.91
ORD024071,PROD0126,1,0.05,14187.4,5166.61
ORD024072,PROD0052,1,0.15,13534.97,3130.11
ORD024073,PROD0333,5,0.11,23845.73,10150.68
ORD024073,PROD0088,5,0.2,129460.36,45352.16
ORD024073,PROD0456,4,0.23,91283.99,25224.55
ORD024074,PROD0158,3,0.18,102946.6,11501.2
ORD024074,PROD0320,4,0.03,53083.79,20198.47
ORD024074,PROD0068,2,0.13,82062.94,27422.12
ORD024074,PROD0015,5,0.1,133843.5,64158.6
ORD024075,PROD0301,3,0.06,24522.92,9876.05
ORD024075,PROD0265,4,0.2,9925.95,50.99
ORD024075,PROD0082,5,0.17,131913.68,26333.48
ORD024076,PROD0442,5,0.23,4926.5,1780.95
ORD024076,PROD0229,1,0.11,769.21,218.26
ORD024076,PROD0042,4,0.16,56265.32,24420.28
ORD024077,PROD0016,1,0.08,28055.38,12252.59
ORD024077,PROD0182,5,0.29,81916.85,4817.3
ORD024077,PROD0486,5,0.18,136466.29,-787.51
ORD024078,PROD0468,2,0.21,13955.29,4081.97
ORD024078,PROD0054,2,0.07,38494.62,7358.66
ORD024078,PROD0495,2,0.02,24590.51,5077.67
ORD024079,PROD0119,5,0.13,62006.6,29241.0
ORD024079,PROD0143,4,0.03,112677.22,58734.22
ORD024080,PROD0011,1,0.28,22110.54,6577.96
ORD024080,PROD0193,5,0.21,145490.47,3426.87
ORD024081,PROD0210,5,0.21,133210.47,6584.67
ORD024082,PROD0403,4,0.04,82096.47,18422.31
ORD024082,PROD0169,5,0.1,192673.76,36080.71
ORD024082,PROD0093,1,0.23,10102.17,734.79
ORD024083,PROD0107,3,0.19,79467.0,26517.66
ORD024083,PROD0277,2,0.22,43258.44,5857.9
ORD024083,PROD0181,5,0.1,88164.23,18875.43
ORD024084,PROD0389,4,0.17,38823.38,4261.18
ORD024084,PROD0108,3,0.21,84597.88,26246.8
ORD024085,PROD0158,1,0.07,38918.84,8437.04
ORD024085,PROD0089,1,0.15,29443.67,8497.3
ORD024085,PROD0349,1,0.12,12887.55,2892.45
ORD024085,PROD0471,2,0.09,25335.38,6635.32
ORD024086,PROD0223,1,0.11,36219.56,2486.55
ORD024086,PROD0192,3,0.16,79527.32,3693.41
ORD024087,PROD0390,5,0.04,173211.94,45746.19
ORD024087,PROD0154,4,0.16,87226.04,27083.4
ORD024087,PROD0134,1,0.16,29351.01,3808.86
ORD024087,PROD0409,1,0.25,22264.79,4167.93
ORD024088,PROD0435,3,0.2,103513.8,-3680.73
ORD024088,PROD0365,3,0.08,28485.63,12525.54
ORD024088,PROD0494,5,0.08,158762.56,51092.06
ORD024088,PROD0197,2,0.11,33444.95,4863.97
ORD024089,PROD0301,5,0.06,40871.53,16460.08
ORD024089,PROD0345,4,0.15,131048.92,50135.08
ORD024089,PROD0233,2,0.05,91427.96,33688.96
ORD024089,PROD0083,5,0.02,23458.26,4688.76
ORD024090,PROD0464,3,0.01,40550.18,13244.18
ORD024091,PROD0365,2,0.18,16926.24,6286.18
ORD024091,PROD0221,1,0.26,3342.16,-472.67
ORD024091,PROD0271,4,0.04,183230.75,51062.23
ORD024092,PROD0179,4,0.04,6211.62,1783.82
ORD024092,PROD0031,2,0.21,30995.27,9081.23
ORD024093,PROD0141,1,0.13,38743.94,12683.16
ORD024094,PROD0433,2,0.18,33157.39,5909.45
ORD024094,PROD0352,3,0.27,37294.01,11557.79
ORD024094,PROD0257,2,0.15,79316.24,4999.2
ORD024094,PROD0204,5,0.26,72680.28,28057.03
ORD024095,PROD0377,2,0.04,60474.41,23688.19
ORD024095,PROD0341,5,0.01,202496.98,89352.08
ORD024095,PROD0351,2,0.03,51933.2,26730.64
ORD024095,PROD0021,1,0.27,4646.67,521.51
ORD024096,PROD0365,4,0.25,30962.64,9682.52
ORD024097,PROD0441,5,0.08,54208.33,11857.63
ORD024097,PROD0166,2,0.11,32025.48,4924.78
ORD024097,PROD0483,5,0.21,57859.92,14481.92
ORD024097,PROD0108,1,0.26,26414.53,6964.17
ORD024098,PROD0020,2,0.18,56262.46,13306.68
ORD024099,PROD0186,2,0.29,7538.31,2683.13
ORD024099,PROD0128,2,0.26,12911.21,1173.87
ORD024099,PROD0158,1,0.2,33478.57,2996.77
ORD024099,PROD0244,1,0.05,2430.76,991.79
ORD024100,PROD0435,3,0.04,124216.56,17022.03
ORD024101,PROD0008,3,0.08,25769.29,11109.88
ORD024102,PROD0300,2,0.23,15179.41,5986.07
ORD024102,PROD0276,1,0.15,22229.31,1546.31
ORD024103,PROD0117,1,0.11,25785.19,7040.02
ORD024103,PROD0319,3,0.06,75494.45,31564.07
ORD024104,PROD0009,4,0.24,46879.35,6174.35
ORD024104,PROD0346,5,0.22,63908.75,13095.2
ORD024104,PROD0343,5,0.29,165039.46,8669.16
ORD024104,PROD0369,2,0.04,38024.68,7262.72
ORD024105,PROD0245,1,0.22,37077.65,-1240.94
ORD024105,PROD0141,1,0.11,39634.61,13573.83
ORD024105,PROD0169,1,0.23,32968.62,1650.01
ORD024105,PROD0492,2,0.08,10300.19,4925.57
ORD024106,PROD0386,5,0.04,27832.32,4969.77
ORD024107,PROD0119,5,0.23,54879.4,22113.8
ORD024107,PROD0287,3,0.2,48019.63,6072.4
ORD024107,PROD0056,2,0.02,28813.27,13686.63
ORD024107,PROD0170,1,0.24,18138.49,6464.61
ORD024108,PROD0334,1,0.28,9017.35,2576.55
ORD024108,PROD0384,2,0.19,61874.6,709.94
ORD024108,PROD0188,5,0.27,14008.99,2924.79
ORD024109,PROD0285,2,0.2,72378.7,19062.54
ORD024109,PROD0179,2,0.16,2717.58,503.68
ORD024109,PROD0333,1,0.23,4126.11,1387.1
ORD024110,PROD0028,3,0.29,63933.29,-9792.58
ORD024111,PROD0241,3,0.1,85269.0,16267.47
ORD024111,PROD0357,3,0.29,50560.53,6783.9
ORD024111,PROD0227,4,0.01,84679.97,15178.97
ORD024111,PROD0399,2,0.29,66209.32,3165.62
ORD024112,PROD0126,4,0.07,55554.89,19471.73
ORD024112,PROD0459,4,0.28,43012.66,-6534.42
ORD024113,PROD0181,4,0.09,71315.06,15884.02
ORD024113,PROD0070,4,0.04,70549.98,8913.34
ORD024113,PROD0057,4,0.16,156260.06,12417.42
ORD024114,PROD0132,5,0.2,29048.72,5180.42
ORD024114,PROD0002,5,0.19,148554.4,22106.45
ORD024114,PROD0024,4,0.22,49271.16,7704.8
ORD024115,PROD0135,4,0.29,51593.46,10359.62
ORD024115,PROD0079,1,0.04,32356.93,6921.42
ORD024115,PROD0165,2,0.14,36385.09,13153.95
ORD024116,PROD0294,5,0.16,17095.72,6888.12
ORD024116,PROD0099,4,0.14,125147.2,7444.2
ORD024116,PROD0139,5,0.16,167896.13,25986.83
ORD024116,PROD0097,4,0.15,153172.65,26446.49
ORD024117,PROD0236,3,0.17,2251.16,-21.58
ORD024118,PROD0038,2,0.14,60940.99,8389.81
ORD024119,PROD0124,3,0.02,63447.4,9280.03
ORD024119,PROD0109,5,0.14,70831.15,9175.4
ORD024120,PROD0392,5,0.16,53820.52,16128.32
ORD024120,PROD0316,4,0.06,134433.05,18866.01
ORD024121,PROD0472,3,0.07,91164.9,14518.08
ORD024121,PROD0433,1,0.03,19611.38,5987.41
ORD024121,PROD0430,3,0.29,60433.64,19893.44
ORD024121,PROD0165,2,0.2,33846.59,10615.45
ORD024122,PROD0490,5,0.08,114859.24,28872.49
ORD024122,PROD0455,4,0.24,40107.75,8344.67
ORD024122,PROD0186,2,0.18,8706.22,3851.04
ORD024122,PROD0073,3,0.08,39900.13,19743.85
ORD024123,PROD0168,5,0.08,11897.12,5867.22
ORD024124,PROD0125,3,0.16,121443.61,7054.75
ORD024125,PROD0348,1,0.25,4505.54,334.92
ORD024126,PROD0194,4,0.05,54405.06,24569.58
ORD024126,PROD0228,3,0.25,13109.65,1799.53
ORD024126,PROD0446,3,0.06,102074.61,16041.06
ORD024126,PROD0280,4,0.02,148294.85,42653.85
ORD024127,PROD0238,2,0.29,37667.99,-7278.19
ORD024128,PROD0068,4,0.05,179217.92,69936.28
ORD024128,PROD0326,2,0.14,7946.3,1803.24
ORD024128,PROD0455,4,0.05,50134.69,18371.61
ORD024128,PROD0124,2,0.14,37118.89,1007.31
ORD024129,PROD0054,1,0.21,16349.86,781.88
ORD024129,PROD0039,5,0.26,142938.92,50295.62
ORD024129,PROD0471,2,0.1,25056.97,6356.91
ORD024130,PROD0474,5,0.0,35516.1,6747.8
ORD024130,PROD0169,3,0.2,102759.34,8803.51
ORD024131,PROD0142,2,0.04,36415.62,17919.8
ORD024131,PROD0479,5,0.26,96533.78,35380.08
ORD024132,PROD0277,5,0.3,97054.19,3552.84
ORD024132,PROD0066,4,0.16,70712.31,25351.79
ORD024133,PROD0121,4,0.24,143004.0,-13467.12
ORD024133,PROD0035,5,0.3,14018.09,-2898.86
ORD024134,PROD0013,1,0.11,20440.35,2892.19
ORD024134,PROD0267,3,0.14,128568.75,28079.91
ORD024134,PROD0200,2,0.09,68465.29,11901.13
ORD024135,PROD0240,4,0.02,190019.41,62194.69
ORD024135,PROD0379,2,0.06,58501.13,17215.25
ORD024136,PROD0236,5,0.11,4023.16,235.26
ORD024137,PROD0444,4,0.27,95605.12,24192.92
ORD024137,PROD0428,5,0.24,39882.67,12265.22
ORD024138,PROD0157,1,0.22,1216.75,-85.88
ORD024138,PROD0173,4,0.0,80422.76,24421.16
ORD024139,PROD0442,4,0.06,4811.33,2294.89
ORD024140,PROD0447,1,0.25,31171.45,5865.5
ORD024140,PROD0269,1,0.12,37424.18,14079.18
ORD024140,PROD0205,2,0.16,76099.77,32023.99
ORD024140,PROD0456,3,0.26,65795.61,16251.03
ORD024141,PROD0485,2,0.05,54055.59,17615.29
ORD024142,PROD0421,4,0.04,3651.03,930.19
ORD024142,PROD0310,4,0.08,148554.98,27562.78
ORD024143,PROD0319,3,0.02,78706.98,34776.6
ORD024143,PROD0366,1,0.19,6855.85,289.22
ORD024143,PROD0169,3,0.09,116888.74,22932.91
ORD024143,PROD0483,1,0.22,11425.5,2749.9
ORD024144,PROD0389,1,0.2,9355.03,714.48
ORD024144,PROD0161,4,0.12,97139.93,15913.45
ORD024144,PROD0459,2,0.04,28675.1,3901.56
ORD024145,PROD0011,5,0.16,128978.18,51315.28
ORD024145,PROD0288,2,0.29,61286.46,-10341.72
ORD024145,PROD0313,1,0.25,23270.44,4729.62
ORD024145,PROD0174,3,0.27,69782.49,25033.59
ORD024146,PROD0257,3,0.21,110576.17,-899.39
ORD024146,PROD0057,5,0.02,227879.25,48075.95
ORD024146,PROD0405,3,0.14,58583.34,24843.75
ORD024146,PROD0432,1,0.15,22407.87,5897.09
ORD024147,PROD0013,1,0.28,16536.01,-1012.15
ORD024147,PROD0470,2,0.06,11566.19,3191.69
ORD024148,PROD0152,5,0.03,131772.41,36003.46
ORD024148,PROD0252,2,0.27,22897.94,-1427.76
ORD024148,PROD0251,3,0.03,101846.04,32082.69
ORD024149,PROD0497,4,0.1,49772.2,11829.64
ORD024149,PROD0401,2,0.24,53883.64,17652.88
ORD024150,PROD0140,5,0.22,137232.23,2055.48
ORD024151,PROD0384,5,0.23,147047.67,-5863.98
ORD024151,PROD0135,2,0.27,26523.4,5906.48
ORD024151,PROD0260,1,0.22,38506.74,13321.02
ORD024151,PROD0059,5,0.17,167006.38,61444.68
ORD024152,PROD0318,5,0.28,20255.22,2561.02
ORD024153,PROD0390,1,0.04,34642.39,9149.24
ORD024153,PROD0217,1,0.27,22648.57,7432.17
ORD024153,PROD0464,1,0.06,12834.06,3732.06
ORD024153,PROD0496,3,0.18,98476.19,11063.12
ORD024154,PROD0182,4,0.2,73840.54,12160.9
ORD024155,PROD0127,1,0.25,31951.12,7379.91
ORD024155,PROD0439,3,0.11,95809.8,18993.0
ORD024155,PROD0469,5,0.25,4552.58,-398.92
ORD024155,PROD0157,2,0.22,2433.49,-171.77
ORD024156,PROD0488,3,0.1,4994.46,1915.08
ORD024157,PROD0139,2,0.17,66358.95,9595.23
ORD024157,PROD0449,1,0.05,14125.97,2103.52
ORD024157,PROD0202,5,0.21,100373.61,1196.46
ORD024158,PROD0442,4,0.23,3941.2,1424.76
ORD024159,PROD0424,4,0.18,14897.37,-522.31
ORD024159,PROD0315,5,0.07,9872.69,4023.64
ORD024160,PROD0127,4,0.13,148253.19,49968.35
ORD024161,PROD0129,5,0.14,201355.63,30809.33
ORD024162,PROD0207,2,0.12,83679.52,19077.5
ORD024162,PROD0150,4,0.3,87521.45,26989.25
ORD024163,PROD0263,2,0.26,62108.11,8604.71
ORD024163,PROD0034,3,0.0,21911.79,5020.47
ORD024163,PROD0240,1,0.23,37325.24,5369.06
ORD024163,PROD0052,2,0.27,23248.3,2438.58
ORD024164,PROD0282,4,0.17,23497.83,10593.35
ORD024164,PROD0046,1,0.09,5681.89,1090.81
ORD024164,PROD0163,3,0.19,116049.02,9289.82
ORD024165,PROD0386,3,0.05,16525.44,2807.91
ORD024165,PROD0372,1,0.01,37081.63,12694.35
ORD024165,PROD0450,3,0.17,2356.04,981.59
ORD024165,PROD0043,2,0.17,26154.66,7875.6
ORD024166,PROD0418,4,0.23,77212.15,15284.99
ORD024166,PROD0313,1,0.22,24201.26,5660.44
ORD024166,PROD0101,3,0.21,76335.26,29601.08
ORD024167,PROD0020,3,0.02,100860.76,36427.09
ORD024167,PROD0255,2,0.25,71257.59,922.75
ORD024167,PROD0328,3,0.14,56123.98,23426.41
ORD024168,PROD0214,2,0.01,44043.26,8226.68
ORD024169,PROD0348,3,0.15,15318.84,2806.98
ORD024169,PROD0462,3,0.05,127563.86,24177.77
ORD024170,PROD0056,3,0.01,43660.93,20970.97
ORD024171,PROD0372,5,0.21,147951.95,26015.55
ORD024171,PROD0095,4,0.04,102234.74,44009.82
ORD024171,PROD0259,5,0.15,80793.48,7202.83
ORD024171,PROD0001,3,0.23,43692.82,-3420.86
ORD024172,PROD0321,4,0.18,4255.93,1251.69
ORD024173,PROD0237,5,0.02,11980.74,2121.59
ORD024173,PROD0316,5,0.08,164465.96,20007.16
ORD024174,PROD0088,1,0.24,24597.47,7775.83
ORD024174,PROD0412,4,0.06,63449.66,22324.34
ORD024174,PROD0449,3,0.24,33902.32,-2165.03
ORD024174,PROD0359,2,0.09,75678.84,6153.2
ORD024175,PROD0014,2,0.21,16153.59,2746.23
ORD024175,PROD0338,4,0.24,62918.03,-6867.29
ORD024176,PROD0196,5,0.25,185730.41,33419.81
ORD024176,PROD0217,1,0.22,24199.84,8983.44
ORD024177,PROD0286,1,0.03,25069.92,5338.05
ORD024177,PROD0306,2,0.14,3876.55,406.75
ORD024178,PROD0396,2,0.28,11407.05,562.57
ORD024179,PROD0068,1,0.18,38673.34,11352.93
ORD024179,PROD0371,5,0.11,103663.6,37208.1
ORD024179,PROD0033,1,0.14,12265.71,2751.54
ORD024179,PROD0015,4,0.01,117782.28,62034.36
ORD024180,PROD0224,2,0.08,90719.82,16630.2
ORD024180,PROD0481,1,0.27,3223.02,171.04
ORD024180,PROD0164,5,0.12,122546.16,25805.96
ORD024180,PROD0466,5,0.2,28904.0,579.1
ORD024181,PROD0172,2,0.22,13896.68,2787.52
ORD024181,PROD0006,2,0.22,2063.96,-153.38
ORD024181,PROD0477,3,0.18,22179.24,114.57
ORD024182,PROD0039,2,0.3,54085.0,17027.68
ORD024183,PROD0175,4,0.24,57511.48,4514.36
ORD024183,PROD0441,1,0.1,10605.98,2135.84
ORD024184,PROD0249,5,0.02,143607.78,73108.98
ORD024185,PROD0179,4,0.01,6405.74,1977.94
ORD024185,PROD0315,1,0.16,1783.45,613.64
ORD024185,PROD0018,5,0.27,176265.47,-10469.43
ORD024185,PROD0044,5,0.06,171838.72,42955.47
ORD024186,PROD0179,3,0.1,4367.55,1046.7
ORD024186,PROD0091,3,0.13,45025.11,19387.23
ORD024186,PROD0325,3,0.04,113822.81,36829.16
ORD024186,PROD0305,4,0.15,86087.46,12542.66
ORD024187,PROD0413,4,0.13,93989.79,5624.03
